,total_fees
294,0.1520773307119558
295,0.0
296,0.0
297,181.6473636537038
298,0.0
299,0.0
300,0.61731573729836
301,0.0211955333107072
302,0.0
303,0.0
304,0.0
305,0.0
306,0.267415042813744
307,142.4389019658496
308,0.854933710388128
309,0.0
310,1.177597068526548
311,0.0
312,0.0
313,0.205543572672996
314,0.021178217896082
315,6.27582728857574
316,0.0
317,0.0263109649343552
318,0.27576107405417
319,6.67070505260252
320,0.0
321,11.46430451427338
322,0.670243320869934
323,10.58652248838476
324,3.99929303614938
325,0.0
326,3.29490747540386
327,1.827033204395846
328,1.731164110556194
329,0.0
330,0.0
331,0.0
332,0.2423105719618
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.836993804003456
339,0.0
340,0.744902082592934
341,0.0
342,0.0676152003270642
343,0.0
344,0.0
345,2.72492514310254
346,0.0
347,0.1890487482018294
348,0.0138006651770776
349,0.0
350,0.0
351,0.044332786035219
352,2.5763748203959
353,0.0
354,0.0
355,0.0
356,0.394434458486458
357,0.026253615242822
358,0.722942743749402
359,0.0
360,0.0
361,0.0
362,0.0
363,0.616315962184812
364,1.505604651165406
365,0.0
366,0.0
367,2.14048589040256
368,0.0
369,0.395948504332944
370,5.26231877145434
371,0.240824876986142
372,0.0
373,0.855982938691932
374,374.617367538186
375,1.168872038450536
376,0.108502592818733
377,1.759347744076214
378,0.0379432629100436
379,0.0
380,0.0
381,0.65942346103116
382,3.42790479855072
383,0.0140320235795294
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0791663047379518
389,0.0
390,0.0
391,2.54734117509564
392,0.0
393,5.0059564012483
394,0.0
395,0.0
396,0.583937343604024
397,0.0
398,6.22033583003368
399,0.429838572366926
400,0.0811216203502384
401,0.0
402,0.0
403,1.533334624057938
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.356691450609992
410,6.3853247789945
411,0.0
412,0.0
413,0.49815866045151
414,8.9818741309339
415,0.868346934787924
416,0.347342574291784
417,0.260994125821626
418,1.113501346366164
419,0.1510452543624586
420,1.207588229142126
421,19.2654179144873
422,0.0997409982960298
423,0.533558277064284
424,0.0
425,0.1262479713062584
426,13.9608945217554
427,2.22252551741964
428,1.514680234484556
429,0.1672456278823186
430,14.8464576335034
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0951769163968522
436,0.0
437,0.0376886615387532
438,0.857637126178386
439,0.0
440,0.428438043671336
441,42.2921434899486
442,0.625614115612804
443,0.493717786934682
444,0.0715385870601696
445,0.218829113832506
446,0.0
447,2.08385300574252
448,0.0
449,0.0
450,5.57531130182686
451,1.70544541461597
452,0.0591935390489584
453,0.37274765796365
454,13.93458913020358
455,0.472976889205556
456,0.0
457,75.6510804484956
458,9.22232244684208
459,4.06249246400966
460,0.0
461,0.0
462,5.06231079200484
463,0.0
464,2.67341083351512
465,0.0
466,0.5993515481043
467,2.97326648055146
468,3.60604149079822
469,4.50703464089228
470,0.371659307142022
471,0.0
472,0.0
473,0.811441606645244
474,0.0
475,0.088335282795699
476,0.0
477,3.96400591896146
478,0.0
479,0.0
480,0.0162508796224472
481,0.0
482,0.0
483,0.0
484,3.39901430350482
485,8.34463686929418
486,0.560871347583368
487,2.22999379006722
488,0.247644153572524
489,25.3624534308936
490,0.21541583875137
491,14.42874252207912
492,0.0
493,0.0
494,0.0
495,2.43460733046902
496,0.0
497,3.01039845792174
498,0.0
499,0.0247430851752792
500,0.0
501,0.251906739275578
502,0.30180088551501
503,0.0
504,1.08293892820521
505,0.1115496585669848
506,0.0718055429374542
507,0.340423010211436
508,0.0
509,0.0
510,108.1607747569668
511,3.19693216325098
512,9.85985737228746
513,0.0
514,0.0
515,1.133641541613848
516,0.0
517,2.64030662797442
518,12.7016196084938
519,1.930984305344676
520,4.501756042005
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.1635147351554566
527,0.376949434037672
528,0.0
529,0.648086441887674
530,0.1719062367929434
531,0.0
532,0.0
533,0.0988833248437792
534,0.0
535,0.0
536,0.743415844438674
537,0.430455013690798
538,0.0
539,0.0576706026354962
540,3.54953139442672
541,0.0
542,2.84152346952666
543,0.0
544,49.0102454325578
545,22.2162721746106
546,0.79309920356234
547,0.0
548,2.53052482209416
549,0.0027114473799736
550,0.0
551,0.607105715907412
552,0.0
553,0.0
554,10.33138421314912
555,0.0
556,7.77012450684174
557,2.78612091658502
558,8.19951273073928
559,0.0
560,6.2757623216718
561,0.0
562,0.0
563,0.0418136272935482
564,17.10361090984756
565,0.0433204026174288
566,1.480525732617438
567,0.476603853288162
568,0.268112039967934
569,43.0990612168162
570,0.0
571,0.1856655241520552
572,0.0
573,0.0
574,1.683760956525026
575,2.81136598337506
576,0.0
577,0.329236117005262
578,0.0
579,0.0
580,4.36921895010702
581,1.607028603446304
582,43.4283045317814
583,0.0
584,0.0
585,0.0
586,0.0564902067324346
587,7.9105804107661
588,0.520560857755338
589,0.0
590,0.24955821901886
591,0.245099605029874
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.245765241126844
598,1.509147394266682
599,0.0
600,0.0
601,0.0931951029081238
602,2.1238508521628
603,0.0
604,17.54937259730376
605,0.0
606,0.0
607,0.0706125576998158
608,0.910179276952532
609,0.0
610,1.766656884511442
611,7.06344698734668
612,0.0
613,0.0
614,0.094070665103178
615,463.3729671191
616,0.0
617,0.0
618,0.0
619,0.798006173612996
620,0.0
621,0.0
622,3.88475808750454
623,0.250599730502934
624,4.02971394813628
625,0.0
626,16.8419013018484
627,0.0
628,1.456757330265424
629,9.41309953599624
630,4.29090482036744
631,0.203483378980362
632,0.0
633,0.0
634,0.83322422678833
635,0.0320195213598314
636,0.0
637,19.13217925910814
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.365491793721174
645,2.83230716656448
646,1.169016055825924
647,0.240662024626618
648,0.0
649,0.0
650,0.292079044492258
651,0.0
652,2.19599372038928
653,0.0
654,0.0921668080078444
655,0.30947978338396
656,0.0
657,1.789469290558058
658,0.0
659,0.0111180588588484
660,0.0
661,0.0
662,0.437056536352418
663,1.240020964267982
664,0.0
665,74.7720381183534
666,0.0
667,0.503658854290016
668,74.0230323466258
669,0.1332162055485706
670,11.18648346309738
671,0.0
672,2.0966878865859
673,0.0
674,0.0
675,0.0
676,0.0098612877627212
677,0.0
678,0.0
679,2.03238435007778
680,0.315185665150998
681,0.0
682,7.47626379742688
683,0.0662098770686634
684,1.015570304618284
685,1.054487217869462
686,0.0168651455275574
687,3.18355555724736
688,13.99408609115466
689,0.757262928516246
690,0.464131731365106
691,16.07013304891652
692,0.1163090493683314
693,0.0
694,0.659127283754568
695,0.0
696,0.0133999992677478
697,321.245381904066
698,0.0204026127450388
699,0.507491037722034
700,0.0
701,0.980243486996384
702,3.11305557296284
703,0.0
704,0.767888290793298
705,10.05695252444378
706,0.0
707,0.0
708,0.0359253667069162
709,7.1485803278376
710,0.0
711,0.0402623957797484
712,2.36420591320288
713,0.0
714,0.0
715,8.20010267433542
716,0.0
717,0.030405227926211
718,1.190296612333044
719,228.243139333064
720,0.0
721,4.5077122872132
722,0.0
723,9.35569139639554
724,4.47687071749234
725,0.635148188605006
726,0.0
727,0.0
728,1.18800792646592
729,0.0
730,0.0646859293383798
731,0.0
732,1.418951600388676
733,14.33340011850618
734,0.0
735,25.1692892475538
736,2.60774145391146
737,40.1997102825692
738,21.2968828485978
739,2.4892717539184
740,0.0972779223175476
741,0.0
742,0.222116173593292
743,1.952848353593372
744,0.0
745,1.937669319095982
746,0.0
747,0.0
748,0.0
749,1.325813586429052
750,1.494749698927932
751,16.83681585960066
752,0.0
753,0.0
754,0.0
755,0.242996158830174
756,0.0563539044652574
757,0.0
758,0.0351837203373122
759,0.0
760,0.0
761,1.490942796306696
762,0.0
763,21.2792789465512
764,4.96605135187332
765,7.35324333490308
766,0.0646345577412456
767,0.39047926134907
768,0.0
769,0.0
770,0.0
771,0.778035093443732
772,0.761126722675078
773,37.3061689748774
774,0.0
775,0.0877640995029978
776,0.0
777,0.0
778,1.070933179910438
779,0.373807525926852
780,0.416286702723658
781,0.1104589955451268
782,3.5291124437049
783,17.53641731879748
784,8.3850800369306
785,1.549850454424866
786,0.0
787,0.002490534630855
788,0.0702315192043686
789,0.0
790,0.25449617532666
791,0.1558557921656074
792,1.593941192145734
793,2.30500712987186
794,0.31934882803038
795,2.65701775705718
796,1.62989440059025
797,0.825575881944062
798,0.0
799,0.0
800,1.092279825361722
801,425.81899994727
802,9.58902590319186
803,0.0108310814615606
804,0.231637393319172
805,0.0
806,17.46921566820434
807,17.25176192636716
808,0.297884921616248
809,0.75351350275233
810,0.0
811,0.941407912790466
812,0.295959563715422
813,0.0
814,0.453136258878606
815,0.057639095267613
816,0.820885330932602
817,0.0054182335227326
818,0.0
819,0.1172957828281794
820,46.015161516854
821,0.0
822,4.85655624181392
823,0.522694801615922
824,0.398380375740914
825,0.805197351147136
826,2.46308809552906
827,0.0
828,0.0
829,0.278722997882722
830,0.0054219562322148
831,1.381822317837456
832,5.27510926206086
833,3.5258962298255
834,1.547523882732602
835,0.0793901710077222
836,0.0490833314999762
837,0.0
838,0.0017961240368754
839,0.0
840,0.0
841,0.0
842,3.24922066871172
843,0.0
844,0.0
845,0.0
846,0.1297957404421336
847,0.0
848,0.0053708150919788
849,1.672307705991886
850,0.236845609469512
851,1.259842847813688
852,0.0630697746367466
853,0.0
854,38.7489332419712
855,0.423466586862712
856,3.08760781865024
857,1.077077690142066
858,0.1714040620206822
859,1.525361180539212
860,0.0
861,0.809634031346292
862,0.0
863,0.803573728684294
864,28.3081599428928
865,43.9175053984288
866,4.97200147052808
867,49.0689610162778
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,14.71335711773576
874,0.21219837551911
875,0.1228668912276064
876,0.1865657148697146
877,0.0
878,0.0
879,13.45130659886712
880,8.10848483146624
881,28.2452305665644
882,0.045054011587038
883,0.528410449722946
884,0.243890648222926
885,0.0
886,5.22294532901384
887,4.06015961278704
888,0.0
889,0.0
890,0.76508911642336
891,1278.742067014952
892,12.04456517370372
893,3.15614198367986
894,0.0094705817897766
895,0.1758066674750204
896,0.0
897,0.0945359056158628
898,0.0
899,9.98676415287254
900,0.0
901,4.58491258722154
902,4.51265306347682
903,0.357948493401634
904,0.0
905,3.05016120670744
906,0.068183975364998
907,0.0059084042239334
908,0.0
909,0.0594448159070262
910,1.246609021715312
911,264.977540239254
912,765.4956889389
913,0.0
914,0.0147562162681782
915,1.693805410807846
916,0.0240986972521688
917,0.295023456527632
918,2.71670091076082
919,6.12391826833732
920,0.0
921,2.5006009037423
922,0.0
923,3.76111881287104
924,0.0
925,0.0
926,0.0
927,0.0
928,2.74915279387182
929,0.011513094951975
930,0.0
931,3.23206868851868
932,0.0
933,3.43509197713932
934,4.50971619511682
935,89.613487510626
936,0.125176702051381
937,0.802610898113142
938,0.1342257320604772
939,0.418600851562944
940,0.181824936362671
941,1.372975538149268
942,2.984780270432
943,0.0423473780982584
944,0.69604181744288
945,0.687351882955174
946,0.0
947,0.0
948,4.92146474595074
949,2.65214423778038
950,2.77493130308532
951,0.1368863262274994
952,0.278526004032306
953,3.87795110555232
954,12.69614363526674
955,6.1881548486651
956,0.753255764099768
957,8.4978614562401
958,0.0
959,25.3074646393458
960,0.828359288386696
961,0.404827074315004
962,0.0
963,0.0
964,0.74969322153328
965,0.367756879464086
966,15.07827542973084
967,0.0
968,0.0
969,0.0
970,0.407737311078712
971,1.89809342514292
972,7.49625591321432
973,0.2120456679525
974,0.0
975,0.0
976,1.849064278269748
977,12.32940979912494
978,1.394326210621488
979,0.433190235783582
980,0.98572011549597
981,0.0
982,0.0
983,0.0
984,0.0
985,1.573020876508136
986,0.0634645727018274
987,5.12030298706554
988,0.0
989,0.0
990,101.353914632768
991,0.712499483128072
992,0.0
993,0.205679329502938
994,0.0119455084075728
995,0.0
996,0.0
997,0.0258760662958988
998,0.0
999,0.394437351572098
1000,0.0
1001,2.979276648909
1002,0.0
1003,1.208267670267586
1004,0.0094752050640964
1005,1.648843721635988
1006,0.0
1007,2.8119985885501
1008,1.227141026902516
1009,0.0653339159822454
1010,0.0
1011,2.86409552266614
1012,0.0
1013,0.0
1014,0.0
1015,4.2726842075921
1016,8.8356400118594
1017,0.0
1018,0.0
1019,1.825859961087806
1020,0.1018016317036326
1021,1.468566377119292
1022,0.0
1023,0.0
1024,13.99882557700732
1025,0.0937426142225988
1026,6.45399976006208
1027,0.004175663749212
1028,0.0
1029,0.0
1030,0.0
1031,0.1354575383283712
1032,1.13105134370237
1033,0.275989047901922
1034,2.0124119628196
1035,0.1384509427086958
1036,0.0640306856389444
1037,0.0819708052611786
1038,2.9995253942505
1039,22.458171300635
1040,0.45612535140689
1041,0.0300147878308382
1042,0.415838975863912
1043,0.1065020516974226
1044,7.74243519951714
1045,2.03501506571522
1046,0.706554570045978
1047,7.67172740772462
1048,1.678800758024158
1049,0.424772986082944
1050,1.806137107220982
1051,14.08397374355542
1052,0.0
1053,0.684772579689932
1054,0.0
1055,0.0194803672541342
1056,0.0
1057,1.598869901202798
1058,0.0
1059,0.377243652533846
1060,66.5102039847376
1061,0.0
1062,42.3806237822444
1063,0.0076146515027724
1064,0.21411305915559
1065,0.0
1066,15.9942403677266
1067,0.239376862086812
1068,0.0
1069,4.445942349396
1070,0.0
1071,0.509871559253396
1072,2.7276464918657
1073,0.0
1074,0.0231083732742898
1075,8.77757742391362
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.433169320833504
1081,0.0311910680282522
1082,0.0
1083,1.22419437273214
1084,130.0954593485936
1085,0.0
1086,0.0
1087,1.064066325944818
1088,2.0605653528658
1089,0.0
1090,0.0
1091,0.564839255127718
1092,2.06517570273868
1093,0.0
1094,0.0
1095,2.08605019952924
1096,0.703693319375572
1097,0.0
1098,0.0
1099,5.54209580708422
1100,0.0
1101,0.232618098736662
1102,0.074006995364995
1103,0.048922853923006
1104,8.87985553005712
1105,0.0
1106,0.0
1107,0.0
1108,23.57305945044
1109,0.0
1110,0.0
1111,0.588099891815
1112,5.10627289578876
1113,3.83493769211478
1114,0.0
1115,0.0
1116,0.46535017606992
1117,0.0921529016044156
1118,0.1048212073591628
1119,0.0
1120,0.0
1121,0.0
1122,0.257192814724962
1123,33.8142541277176
1124,0.0814057003324806
1125,0.0
1126,1.752921444502686
1127,4.6139126345418
1128,0.0016586640520494
1129,0.024074632416009
1130,10.19211391168234
1131,18.8007658327209
1132,0.0
1133,1.102273039281702
1134,9.9784368098542
1135,0.0
1136,9.01757282280772
1137,0.1128287289227088
1138,1.904544994454548
1139,0.0
1140,0.334648806487384
1141,0.0
1142,0.615412387315908
1143,0.96065566059202
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,8.4650512173997
1149,0.0
1150,0.0
1151,0.103166675556794
1152,1.13534881634696
1153,2.01802384447664
1154,0.0
1155,6.92904292902494
1156,0.0
1157,0.0
1158,0.0
1159,0.978565844466178
1160,0.768025314444048
1161,1.062712522405194
1162,1.357236559447078
1163,0.711767993078664
1164,1.90995694903856
1165,0.0
1166,0.958745775033038
1167,2.4771528942041
1168,0.653324485310924
1169,1.657192712043678
1170,0.0
1171,0.27356147209253
1172,0.1533151719902144
1173,1.008002265095882
1174,3.8011694165901
1175,0.0
1176,2.1266148386346
1177,0.0131714684599594
1178,0.0
1179,0.0
1180,2.63851134524554
1181,0.0
1182,16.23521328328526
1183,0.0752591441232734
1184,0.0
1185,10.75843967145966
1186,0.0
1187,0.0
1188,0.0
1189,10.67195922110038
1190,0.808608895153946
1191,0.132479444346734
1192,0.0
1193,1.24855440733158
1194,36.4186097992696
1195,2.3853982366673
1196,44.9610838532816
1197,0.0
1198,1.102516180944764
1199,0.0
1200,7.62748637194692
1201,0.000442523313433
1202,0.61286274398594
1203,0.0177390597115256
1204,0.541926605658284
1205,0.0
1206,0.0
1207,0.792273453601512
1208,4.85454900794434
1209,0.80480524936099
1210,0.0
1211,1.135909330497808
1212,0.0
1213,0.0
1214,0.824101458927732
1215,7.44971991416422
1216,164.9030359533544
1217,4.16947021918764
1218,0.0
1219,0.0099183758109386
1220,54.766879675507
1221,0.0
1222,3.64412293877832
1223,5.10685834423214
1224,4.5023696259095
1225,0.0
1226,0.0
1227,1.035469413676136
1228,60.3074701505002
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,5.56067598026992
1234,0.0664739651343242
1235,0.375979162745438
1236,6.45440206188504
1237,0.0548278262876562
1238,0.0
1239,0.0
1240,17.65236947358124
1241,0.0
1242,175.6090859266182
1243,8.24154579854062
1244,1.007051066636728
1245,128.9306170579454
1246,1.061157412935288
1247,24.6663215456252
1248,0.0
1249,10.19531040262124
1250,5.33334074209372
1251,0.0
1252,0.0
1253,0.312702624912682
1254,0.0
1255,0.0
1256,0.041045259865009
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,1.369560100589758
1264,0.0
1265,0.525487447193176
1266,0.0
1267,13.18362402474208
1268,0.0
1269,0.0556081908666282
1270,0.38714209441263
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,3.28281588100434
1276,0.0
1277,0.272089375468888
1278,0.0
1279,3.09642111881954
1280,0.0
1281,10.19227928041266
1282,4.36817133163274
1283,0.0
1284,0.0
1285,2.78408125469642
1286,0.0751799936741952
1287,0.0
1288,2.57501495074278
1289,0.0
1290,0.41689098016466
1291,0.048774757979835
1292,299.795036033382
1293,1.958497328653716
1294,0.0607174577427578
1295,0.0
1296,3.06345813735548
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,7.76988187595842
1302,0.0574936233523108
1303,3.71075120552382
1304,0.379022320032218
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,418.089008807138
1311,0.0
1312,0.0
1313,0.0
1314,0.0153918076812472
1315,2.44250640123848
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,16.16545619263556
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.794277452369504
1326,0.623856009981452
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.1279871047377846
1332,14.1141527642897
1333,0.0
1334,0.0
1335,0.0
1336,0.1742616523633454
1337,18.99532452728144
1338,0.0526089500463842
1339,0.0
1340,0.0
1341,2.37892110764694
1342,4.59257656237434
1343,1.582333935715552
1344,5.0873466216809
1345,0.260781301663082
1346,27.6750741772946
1347,0.0
1348,0.134295078919645
1349,0.818521317573126
1350,0.39997367683012
1351,1.284060225726086
1352,0.0
1353,0.1746773822436388
1354,0.0
1355,0.0007698832766004
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.1841742756544168
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,1.344981340801594
1366,0.0834777622645454
1367,0.0
1368,6.72517749428068
1369,2.5890426384826
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,25.5335562891432
1379,0.0
1380,0.0
1381,0.0
1382,8.36617867070134
1383,0.0
1384,22.1476491119956
1385,0.0
1386,1.937427694327134
1387,0.515452669793552
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,8.6181267581077
1393,1.200760647809978
1394,9.88183162348454
1395,0.0
1396,1.013885335932484
1397,2.10730293197302
1398,2.5448636546546
1399,2.77217942633244
1400,7.50339574484424
1401,0.0
1402,0.0
1403,0.257358036351066
1404,0.0
1405,0.0
1406,1.023784158596994
1407,0.0
1408,0.0
1409,0.0
1410,1.248249814105524
1411,0.0
1412,9.36496525579052
1413,0.0
1414,0.0
1415,2.23518526816926
1416,0.060859467818856
1417,0.0
1418,0.0
1419,0.0
1420,0.1132588360991258
1421,0.0
1422,2.02781651603388
1423,0.0
1424,0.0
1425,0.468732052892132
1426,0.0
1427,0.0
1428,10.4295964047912
1429,0.937134280142104
1430,0.0
1431,21.4767263985382
1432,0.0
1433,0.0161167328442332
1434,0.750954613441848
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,3.62808800419606
1440,0.0
1441,1.774668989996722
1442,14.94266408862002
1443,0.1923155804236246
1444,1.419232238989794
1445,0.0
1446,0.312742384937356
1447,0.0
1448,0.0
1449,1.132910272307192
1450,0.114208452301739
1451,0.595410977653606
1452,0.0
1453,0.450195441159938
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,15.74047172201514
1459,0.0
1460,0.0
1461,0.0532618072858134
1462,0.0
1463,12.87903167876158
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,3.44794919652178
1469,0.5304100755055
1470,0.0735090925907122
1471,0.0
1472,72.6775508247506
1473,4.83382581410274
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.1775138192130724
1479,0.0
1480,0.0355498581649896
1481,0.0
1482,0.45612996917551
1483,3.14676899350532
1484,0.1287323303668
1485,0.0
1486,0.0
1487,98.8921822227
1488,0.739009943174748
1489,0.0
1490,0.0
1491,29.7532070420666
1492,0.700618855496218
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,90.8723392647968
1499,3.54899079514706
1500,0.0
1501,2.35582325895182
1502,0.1203906248141234
1503,0.0
1504,0.0605042324765816
1505,0.0318302832613524
1506,0.327188536761226
1507,0.525518634384158
1508,0.314568673569754
1509,0.0
1510,0.440122652156068
1511,0.0
1512,0.0
1513,2.93988322643562
1514,0.787115588501564
1515,0.0
1516,0.474862965969494
1517,2.42393426462162
1518,0.361728453650974
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,2.12279976238962
1525,0.0531246292506636
1526,0.0
1527,0.1052412897006368
1528,0.0
1529,0.0
1530,0.0
1531,0.0192638607916692
1532,0.0
1533,1.79771575122912
1534,1.01327123173201
1535,3.83421727999522
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0283778659052944
1543,8.98352472314192
1544,0.0
1545,0.0
1546,0.0
1547,7.11579671818046
1548,0.0213644739256234
1549,0.435416473289442
1550,21.2194206364938
1551,0.14583689451879
1552,2.38001361265942
1553,0.0
1554,0.022793147427176
1555,3.31469224992248
1556,2.66775534590232
1557,2.22948475330452
1558,0.0811135804135756
1559,12.733329866253
1560,0.716760777072144
1561,0.0
1562,1.252527734752706
1563,0.357818988640506
1564,0.901582384343148
1565,2.843720018537
1566,1.673692689734006
1567,0.0
1568,2.03012206848432
1569,0.1107605999736274
1570,0.0
1571,14.135766793467
1572,0.0
1573,0.155906978556374
1574,0.0
1575,0.0
1576,0.0
1577,0.0448211566663188
1578,153.3323344210956
1579,10.00721903712388
1580,0.0
1581,0.0
1582,0.0
1583,0.30897689178658
1584,0.0
1585,0.0
1586,0.0
